	hematokrit	ssn	ast	trombocyty	name	leukocyty	indicator	er-cv	alp	smoker	hemoglobin	weight	relationship	erytrocyty	etytr	hbver	alt
4886	8.52002	498-79-1386	56.32479	8.25086	Reginald Wu	8.31411	1.00000	42.87913	39.06361	no	8.03774	104.62364	divoced	8.68985	6.75494	8.16652	2.53241
4887	3.84370	203-07-9583	54.60994	7.36532	Randall Carpenter	8.01843	1.00000	50.63612	22.38612	yes	4.02170	90.35856	separated	4.23077	7.74390	7.44573	0.45679
4888	2.32367	393-54-3980	49.11491	8.09225	Shawn Ward	6.64712	1.00000	45.73926	63.17784	Y	5.32199	30.41884	divoced	4.55955	6.11158	6.96073	0.41687
4889	6.92166	044-07-7903	40.44620	6.16158	Jennifer Dougherty	7.63589	0.00000	52.73128	22.13794	yes	3.77213	80.43766	separated	4.35991	7.25388	6.28412	0.68130
4890	4.72818	108-90-9413	39.21160	5.18908	Kyle Jackson	8.48847	0.00000	58.49582	57.22575	no	7.70683	89.22604	divoced	6.17375	7.82007	7.75570	0.66045
4891	7.22851	163-66-0252		7.18561	Terry Aguirre	6.61474	0.00000	27.59399	83.86933	no	6.28169	61.99245	divoced	6.94949	6.77569	6.13021	1.21479
4892	9.02265	809-97-2477	47.26615	8.98241	Terrence Davis	6.85662	1.00000	31.30206	57.20330	no	7.66331	39.32418	divoced	7.10875	8.07547	7.72010	1.02575
4893	8.21022	855-40-9492	52.29410	8.01785	Susan Gonzales	6.96258	1.00000	61.71454	29.28901	Y	8.36285	14.43977	divoced	6.99960	6.42000	7.17134	1.12877
4894	5.16442	808-95-9654	66.79631	10.28085	Erin Rocha	5.34072	0.00000	73.98311	83.68577	no	6.86485	76.89445	divoced	5.82974	7.26755	7.05017	0.37478
4895	8.48041	830-19-3230	50.85966	5.94952	Leslie Cline	8.48707	1.00000	60.33161	86.14476	no	5.80772	72.23978	divoced	7.26077	7.60970	6.65445	0.86776
4896	7.18319	661-14-0680	24.13617	6.87540	Mandy Padilla	8.87967	1.00000	50.66837	26.77125	no	4.07195	63.25430	separated	5.61801	7.25932	7.98088	0.61668
4897	8.18266	224-05-8198	56.80190	7.50935	Ronnie Glover	6.97642	0.00000	37.64607	28.60836	Y	8.23848	44.41859	divoced	5.53163	6.63507	7.20956	0.67010
4898	8.98953	452-15-1669	19.01033	4.95378	John Poole	6.49975	1.00000	30.05014	83.78112	yes	5.77432	127.55778	separated	6.52540	7.12991	6.43299	0.84478
4899	6.02923	360-89-5736	51.10390	7.92916	Steven Henderson	7.97538	1.00000	67.01775	26.64777	no	8.49941	94.00109	nop	7.97595	7.79223	6.15886	1.60060
4900	4.73023	224-60-3624	70.79156	5.06149	Maria Porter PhD	5.98084	1.00000	52.84741	79.36654	yes	7.17542	81.54585	separated	6.22006	8.39350	7.13541	0.72778
4901	5.77752	495-37-0321	49.98730	6.80999	Brenda Garza	6.98170	0.00000	64.72543	67.84779	Y	7.20331	112.16061	married	4.22714	7.15735	7.87300	0.51301
4902	8.12262	382-29-4942	58.50994	8.70701	James Hampton	7.06667	1.00000	54.69269	36.00624	yes	8.16629	75.75406	married	6.97025	5.01613	6.92281	0.87036
4903	6.58764	876-53-2803	44.73520	6.42485	Amy Hernandez	6.19194	1.00000	55.56449	79.21781	no	5.75126	172.48361	separated	6.76719	7.24946	7.84528	0.71334
4904	7.07272	166-71-3274	33.58793	8.56267	Jessica Gibson	6.52674	1.00000	32.20587	30.07641	Y	8.66983	86.60577	widowed	9.04159	9.11383	6.45343	3.37192
4905	7.62707	374-55-4904	57.50047	10.64773	Paul Thompson	7.59482	1.00000	32.61141	63.11421	no	7.50168	74.79727	separated	8.44035	6.25650	7.28693	2.09189
4906	7.78801	322-52-8924	36.69621	8.23376	Virginia Bush	6.94832	1.00000	42.83140	51.44154	no	7.69783	108.15560	married	7.88164	5.64017	6.04047	1.23663
4907	8.68637	486-31-9313	68.74646	8.41448	Lindsay Smith	5.93452	1.00000	52.52121	47.50086	no	7.96162	41.94904	separated	8.59297	6.64928	6.36292	2.19015
4908	8.01507	476-88-9693	59.42854	7.09643	Cody Carter	6.74466	0.00000	52.49174	40.40064	no	8.14869	44.69533	separated	5.14034	7.29927	5.43299	0.78460
4909	8.41122	472-92-8936	46.48706	6.02446	Jack Taylor	6.23036	1.00000	61.75896	10.74202	Y	9.35152	59.06861	widowed	7.26462	8.61535	8.08473	1.30546
4910	9.12491	214-28-5123	42.03511	6.25688	Harry Gordon	6.60362	1.00000	25.67183	35.13351	Y	4.37391	85.01768	married	6.52411	7.74351	6.51994	0.94758
4911	6.88450	640-33-0584	44.50675	8.38568	Morgan Christensen	8.15548	0.00000	19.63927	71.44103	no	7.30967	44.78515	single	6.83697	8.84931	7.23586	0.92089
4912	5.72462	742-55-8862	52.25951	5.10601	Raymond Walker	6.64275	1.00000		75.41429	yes	5.73156	42.73035	widowed	5.07782	7.32277	7.36449	0.43925
4913	8.66967	348-39-3946	61.27194	6.71538	Ryan Weaver	6.65229	0.00000	48.09406	36.57846	no	8.18625	14.64595	widowed	4.92910	7.04133	7.70944	0.69626
4914	8.76223	269-30-4306	51.28862	8.48231	Kathleen Herring MD	6.75545	0.00000	68.88147	21.18904	yes	8.75410	28.11339	widowed	5.84336	5.36177	6.85454	0.70123
4915	7.29426	441-71-1432	63.24942	8.48870	Roger Koch	7.32066	0.00000	93.27968	83.27408	yes	6.24321	126.23874	separated	7.14808	8.01847	6.40607	0.85377
4916	7.90975	752-17-2508	43.10249	7.11852	Richard Collins	6.84775	0.00000	63.92821	36.61289	Y	8.27059	111.60747	nop	6.78097	7.51893	8.38603	1.00834
4917	5.11052	073-93-5590	59.21229	4.79946	Johnny Green	7.49793	1.00000	56.63374	64.91324	no	7.35564	49.81682	divoced	6.00859	8.48510	4.82544	0.33840
4918	5.22329	125-33-2494	48.98809	5.66901	Jodi Richardson	5.80498	1.00000	45.88087	76.04174	N	7.19703	44.32878	widowed	6.29558	6.23558	5.88400	0.57269
4919	8.00955	045-58-2543	52.77434	9.55414	Brandy Haynes	8.09088	1.00000	57.06133	45.07898	Y	7.84666	36.85215	divoced	8.24024	6.33369	7.61031	1.91416
4920	7.11583	021-47-1919	47.79729	7.62137	Juan Melendez	6.66987	1.00000	52.14096	16.12218	Y	9.36234	88.55589	widowed	7.56324	4.48708	6.30616	0.97845
4921	8.76284	778-16-7145	43.97464	9.25514	Anthony Perry	6.88012	1.00000	30.38588	32.57941	Y	8.32733	60.71599	divoced	7.38308	8.21901	7.15242	1.22244
4922	5.71949	875-16-1966	43.27730	4.97253	Michelle Forbes	7.94686	1.00000	44.89035	82.61296	yes	6.63728	33.88845	married	5.13663	8.10359	6.30428	0.45631
4923	6.47990	170-82-8489		7.83575	Brian Anderson	6.35863	1.00000	29.23810	40.21455	yes	4.31284	38.83012	nop	6.40129	4.59372	6.14960	0.77361
4924	9.46434	197-63-4661	61.17145	7.91827	Steven Hicks	7.33152	1.00000	62.42905	27.65091	yes	8.47814	70.13361	divoced	9.48991	6.06825	7.13965	5.03691
4925	5.45109	517-24-4270	60.77255	6.75407	Holly Hammond	6.31080	0.00000	40.30608	78.90623	yes	6.96810	14.73868	married	5.07970	9.29626	6.80063	0.56785
4926	5.91724	088-47-0140	39.00300	6.02724	David Thomas	7.17140	1.00000	61.52543	83.41410	Y	6.33682	78.22742	married	6.42963	5.47642	9.04955	0.91875
4927	5.52437	110-41-4942	69.35604	5.31342	Megan Wheeler	7.11539	1.00000	66.06044	80.72058	no	6.57525	5.04828	divoced	5.73527	8.11572	7.71749	0.66465
4928	7.96290	896-04-1495	49.82433	5.76088	Valerie Garcia	8.09841	1.00000	58.34916	81.58188	no	6.18271	86.10801	divoced	6.97682	5.82564	7.40114	0.73726
4929	3.90484	498-09-7964	68.00881	4.91984	Andrea Long	6.41688	1.00000	54.79591	77.08900	yes	6.83096	90.19424	separated	5.17097	7.19356	6.84487	0.84046
4930	8.46864	538-63-0531	74.78367	8.22297	Michelle Herman	7.17774	0.00000	48.12731	75.04199	yes	7.20409	89.48291	separated	5.27238	4.61831	7.91254	0.73297
4931	7.53139	373-25-7660	60.44400	7.87949	Johnathan Daniels	5.79781	0.00000	57.13929	16.35074	no	8.82824	65.38132	divoced	5.85430	7.35901	4.34244	0.48613
4932	5.70833	800-55-5604	60.50987	7.18061	Joseph Gibbs	6.21766	0.00000	56.60621	70.61864	no	7.35235	19.06480	married	4.20546	7.51531	5.73906	0.65187
4933	8.78750	837-69-4627	56.73084	10.17718	Jennifer Miller	7.73546	0.00000	30.52465	21.01782	yes	8.65180	91.55630	single	7.61415	6.24109	8.11040	1.27636
4934	6.31783	847-68-7544	43.44414	5.65942	Diana Miller	6.54609	1.00000	34.23274	81.52011	yes	5.56052	31.47086	divoced	6.12714	6.87215	6.05709	0.38492
4935	7.12421	747-66-2276	53.25323	7.83253	Clifford Morris	7.62770	1.00000	27.02106	43.18877	yes	8.13293	49.52579	divoced	7.26656	5.35133	7.80136	0.66707
4936	7.68878	843-53-2105	57.33389	8.37391	Jonathan Becker	6.67851	1.00000	35.01821	34.62062	no	8.28083	93.18672	married	7.47727	7.87969	7.64017	1.10450
4937	6.47282	738-46-2050	56.20328	9.44591	Melissa Nelson	6.96925	1.00000	25.47255	63.04490	Y	7.41499	96.10289	single	8.96927	8.15582	7.00143	3.31437
4938	6.22478	415-40-1751	54.75054	5.66771	Nicholas Bush	6.45938	0.00000	63.53757	44.84507	Y	8.00267	111.30874	divoced	1.88838	7.45572	6.32350	0.78434
4939	5.49057	800-43-1142	53.56185	4.77834	Craig Davis	7.59725	1.00000	52.78357	86.57397	Y	6.46307	60.95816	divoced	5.41756	8.24358	7.31195	0.59623
4940	4.44293	799-65-1670	65.63112	7.98088	Kimberly Hayes	5.85947	1.00000	36.25282	82.13952	no	5.50988	1.76365	single	5.28257	5.62471	6.13741	0.80422
4941	8.12723	012-67-6986	43.18613	9.34193	David Rogers	6.01818	1.00000	65.33127	47.63376	N	7.86569	49.02343	single	8.41110	7.05653	8.07431	1.84938
4942	5.16099	085-82-4072	49.01455	8.85887	Tracy Elliott	6.90011	0.00000	40.95810	84.68944	N	6.52486	32.57654	widowed	6.32761	6.41637	6.91544	0.73971
4943	9.51670	417-73-9821	58.34446	7.92169	Timothy Rodriguez	6.53708	0.00000	17.12803	13.83862	no	9.06297	100.79337	nop	5.99638	6.77533	6.80119	0.96273
4944	7.22654	587-79-4099	18.43977	10.38641	Rebecca Silva	8.59183	1.00000	36.04450	30.56793	no	8.31167	47.09116	widowed	8.00512	6.19735	7.35740	1.56787
4945	8.48162	369-21-2215	43.07763	8.52600	Eric Sanders	7.49759	1.00000	61.62653	53.04054	no	7.92799	70.61528	married	6.68370	6.52514	6.87946	0.85911
4946	8.46023	166-58-6680	19.24259	9.62046	Edward Robinson	7.95339	1.00000	33.14973	53.93486	Y	7.67551	106.10141	divoced	7.80426	7.61678	7.81477	1.39543
4947	5.72120	103-33-7568	53.54196	7.88494	Thomas Williams	7.94550	1.00000	82.18158	53.44555	no	4.79530	97.66892	married	5.58417	7.65761	6.18824	0.66457
4948	5.41232	477-23-6376	60.02827	7.70732	Michele Moore	7.33784	0.00000	35.71025	83.93541	Y	5.94632	99.65934	married	7.20090	5.32190	5.81402	0.84845
4949	7.10544	832-52-7397	38.35279	6.67274	Jeff Powers	8.14029	1.00000	21.74093	18.05698	no	3.70075	36.91555	single	5.04936	6.90530	7.53774	0.61481
4950	8.32820	368-24-4355	51.88140	9.11556	Joseph Perry	8.76710	1.00000	21.94842	41.22959	no	8.01750	93.62869	married	7.69006	5.40563	7.63221	1.12678
4951		016-47-9473	46.35406	6.73573	Andrea Harrington	9.43574	1.00000	51.39358	77.01522	yes	6.20869	56.06952	separated	6.87746	8.04583	7.55756	0.79435
4952	5.27938	070-94-1320	54.80912	7.77924	Maxwell Rodriguez	7.46707	0.00000	44.12231	35.25400	N	4.37720	62.15593	widowed	5.31306	7.83438	7.03716	0.70701
4953	5.65064	091-40-5360	47.21736	4.40981	Denise Zimmerman	5.71956	1.00000	40.12842	83.48525	Y	6.57852	81.43512	divoced	5.48059	6.91955	7.90906	0.45569
4954	7.18983	650-04-2962	24.79362	7.52367	Mark Martin	6.89199	0.00000	48.65028	56.87852	Y	7.79246	125.80665	married	6.25977	8.50626	7.35110	0.69144
4955	5.25337	401-12-8224	54.22326	10.39838	Lisa Kelley	6.37848	0.00000	44.86967	79.91152	Y	5.70640	146.05319	divoced	7.76471	8.12418	7.49882	1.33219
4956	7.07446	602-65-1505	38.95610	3.64965	Aaron Frazier	6.51786	1.00000	25.02615	81.24666	no	6.60111	111.36200	single	6.32108	6.89479	7.71169	0.22740
4957	8.08433	766-18-3499	25.30068	5.37968	Latoya Anderson	7.78445	1.00000	66.44288	67.36452	no	7.42649	75.26739	divoced	8.62176	7.09723	6.58149	2.34907
4958	4.20250	249-16-5436	56.79207	8.20344	William Lindsey	7.91062	1.00000	42.84101	46.63382	Y	4.65001	93.19547	divoced	5.13739	7.57418	6.15280	0.43057
4959	5.54928	683-81-6980	45.64737	5.24884	Carol Gonzalez	7.17052	1.00000	73.10508	73.25023	yes	6.97771	96.01715	nop	6.13313	6.46589	8.07369	0.76467
4960	7.88201	734-59-1613	28.77148	9.38584	Raymond Perez	9.00433	0.00000	55.88886	36.12868	no	8.30057	83.67456	single	5.63213	5.68114	7.10389	0.56391
4961	9.80799	300-23-0804	57.98085	7.14962	Jeffrey Hernandez	6.07067	1.00000	68.64849	25.96929	no	8.61961	120.75342	nop	8.59881	6.56408	7.28043	2.52355
4962	8.41288	179-55-7689	37.37781	7.12240	John Turner	7.87951	0.00000	48.43682	53.33577	no	7.66091	40.68327	separated	4.29295	5.92902	5.77982	0.60247
4963	8.26020	021-25-1052	68.89385	8.73155	Anthony Young	4.96124	1.00000	39.63807	31.30241	no	8.37328	112.37387	single	8.14883	5.78352	8.78669	1.77451
4964	10.57447	619-55-1037	62.45896	7.22899	Tiffany Hughes	6.80077	1.00000	47.03449	20.99496	no	8.62380	78.70266	married	10.66508	6.53206	7.27138	15.07111
4965	8.33612	333-22-8348	34.10754	7.61286	Kristina Sparks	6.91538	0.00000	60.07154	42.27183	no	8.14940	32.54169	divoced	4.82048	7.62455	7.38256	0.54684
4966	8.50629	239-14-0206	49.72187	9.47332	Nicole Lewis	7.12161	1.00000	38.12663	50.44336	yes	7.75899	74.92338	married	8.56040	6.86711	7.66558	2.13776
4967	7.70830	462-30-9943	63.27718	9.08239	Chloe Maxwell	8.26423	1.00000	41.97994	24.10927	no	8.73181	92.47367	widowed	8.98034	6.46547	7.88137	3.12351
4968	9.99614	476-11-8441	67.83591	9.43619	Zachary Mcdowell	8.56682	1.00000	36.67980	65.59178	yes	7.50260	80.83475	divoced	7.65377	8.07693	10.18293	1.54804
4969	5.42806	340-85-2835	43.38305	3.98456	Steven Richards	6.63358	1.00000	64.94537	84.73119	no	5.70825	81.31502	divoced	5.00914	7.59450	6.84314	0.35040
4970	9.24387	541-03-1912	58.81105	8.53805	Keith Jones	6.50770	0.00000	73.15639	15.22768	yes	9.31256	37.23109	married	6.09019	8.10219	6.43236	0.54606
4971	7.17691	486-31-9313	53.75043	8.09698	Lindsay Smith	7.80223	0.00000	55.77794	92.29408	no	6.43451	52.58264	married	6.47292	6.75758	8.19206	0.74986
4972	9.13189	805-06-9524	48.36152	6.93612	Jeremy Mayer	5.98838	1.00000	61.52417	56.63863	no	7.69745	22.76291	married	9.46134	6.87829	7.25524	4.64762
4973	9.44137	415-88-1948	68.76744	7.32377	Michael Wallace	5.94017	1.00000	58.23815	36.71043	no	8.18964	-5.62282	single	7.49002	4.43389	8.49372	1.06165
4974	7.13753	626-43-4141	57.47883	9.28868	Alexandra Howard	6.07675	0.00000	38.53775	61.37375	Y	7.50172	62.38085	divoced	6.54634	6.88650	6.72988	0.50347
4975	9.78659	376-11-8287	35.38495	7.01855	Andrew Stanton	6.61045	1.00000	48.08883	20.60859	no	8.86615	43.09365	married	9.19389	4.90494	6.82791	3.76545
4976	6.42124	105-90-3500	48.91707	9.05510	Alexander Wilson	6.39677	1.00000	67.38404	25.88358	no	8.66035	65.91149	married	7.02462	7.16804	6.21749	1.03237
4977	4.28065	848-01-5537	51.94508	3.01150	Kara Campos	7.00608	1.00000	79.40976	91.39769	Y	6.68062	66.45549	married	3.87324	7.97157	8.40021	0.46256
4978	5.04886	196-83-5797	49.26729	3.41133	James Washington	7.26535	1.00000	68.13267	48.99439	no	7.87568	71.37333	divoced	5.94908	7.59018	6.63553	0.76897
4979	6.09192	612-27-5083	47.38216	8.28318	Edward Martin	5.53109	1.00000	65.84337	41.55154	yes	4.61535	91.37111	nop	6.23105	6.59189	5.64426	0.90521
4980	2.80255	405-80-9261	66.20544	6.06344	Amber Romero	7.91930	1.00000	29.52757	56.27391	no	4.91560	68.17317	nop	3.31485	7.24465	8.96178	0.50104
4981	6.60317	565-59-4139	70.35263	5.06371	Nicholas Sherman	6.25488	1.00000	39.87737	79.83279	no	5.63546	60.22106	married	5.61373	6.54806	9.05823	0.41379
4982	5.82954	531-90-6405	60.10616	7.31003	Tiffany Murphy	7.90468	1.00000	66.07103	81.17544	N	5.85141	33.87768	divoced	6.90745	6.85269	8.32071	0.97142
4983	7.57922	104-37-3241	40.98553	9.12626	Laura Castro	6.11966	1.00000	65.60830	62.22179	yes	7.57946	12.51520	divoced	7.50854	7.27791	6.44266	1.34522
4984	8.42008	433-26-4431	25.31425	8.60114	Jesse Alexander	6.78638	1.00000	55.75237	51.87061	no	7.87842	17.40865	separated	8.66043	6.52661	9.93602	2.56414
4985	5.72103	655-54-9687	68.02002	7.39321	Ethan Perez	8.01698	1.00000	48.09682	91.28006	N	5.88738	26.46655	divoced	6.39117	8.77346	8.12897	0.93604
4986	8.93681	728-10-8787	45.38104	8.69906	Amy Richardson	6.40029	1.00000	67.86553	12.09736	yes	9.31035	113.89781	divoced	10.11742	8.07636	8.59456	8.85106
4987	9.18008	123-93-0743	40.81326	8.79466	Gregory Palmer	7.60951	1.00000	66.60198	24.54103	no	8.55852	81.76200	separated	8.00586	6.88973	6.20443	1.51177
4988	5.47369	108-04-0582	65.24004	9.92302	Troy Smith	7.12602	0.00000	48.28050	76.43401	yes	5.67272	119.00817	divoced	7.31651	6.49042	6.94863	0.72701
4989	5.95116	054-21-4245	50.70396	8.40920	Margaret Herman	7.23941	0.00000	33.78290	67.82844	N	5.39626	65.15973	divoced	6.66907	6.52324	8.11561	0.65386
4990	6.45833	377-25-8859	49.01348	4.79163	Heather Martinez	6.06743	1.00000	39.72705	76.49536	yes	7.37138	35.54928	widowed	6.58182	7.28234	5.46314	0.46114
4991	9.61966	059-65-3865	48.68791	7.41570	Jonathan Atkins	6.66597	1.00000	31.34783	13.71928	yes	9.24515	101.82153	married	9.89762	6.62552	6.02157	6.89205
4992	8.34872	130-28-0418	48.03396	8.73999	Sarah Aguilar	8.05671	0.00000	46.25514	90.14421	no	6.35531	24.86990	married	6.60965	8.19027	6.85385	0.73448
4993	9.04492	605-65-3964	54.67529	7.60332	Rachel Santana	6.18473	0.00000	50.91291	15.31500	yes	9.69489	65.60420	married	4.89403	7.92947	8.03459	0.76820
4994	6.01836	697-13-2881	31.65158	8.10541	David Gardner	6.04670	0.00000	52.02926	87.74766	no	6.37081	57.44751	divoced	5.20592	7.19339	4.64829	0.72055
4995		042-30-1102	63.63568	5.26985	James Castillo	9.20540	1.00000	71.96597	87.53972	no	5.71188	39.43485	widowed	5.30330	6.63655	6.65305	0.81234
4996	9.40067	184-54-7544	59.51177	8.03539	Scott White	7.65718	1.00000	72.80085	29.27559	no	8.35468	28.81711	widowed	9.77816	9.33969	5.78960	6.28420
4997	7.10430	593-92-5514	49.62794	4.49415	Bradley Cooley	7.68363	1.00000	65.75963	79.70687	yes	6.88070	73.20024	single	6.65242	6.87940	5.14191	0.59340
4998	6.78188	705-97-8302	54.46744	7.62127	Michael Castillo	7.25962	0.00000	58.84049	63.72109	Y	5.21825	69.85148	divoced	5.48801	7.48673	7.16810	0.89049
4999	8.16530	086-23-4788	37.97341	8.31687	Rachael Wright	7.36386	1.00000	49.23496	20.19482	no	8.73362	47.45854	single	7.71418	8.72456	7.11734	1.03752
5000	8.23341	620-94-1318	70.63082	6.20521	Anthony Bullock	6.31039	1.00000	30.78701	12.28935	yes	8.77510	70.91884	married	7.19331	8.05160	7.61161	1.25985
5001	7.65455	039-72-6596	38.97316	7.94200	Benjamin Johnson	6.52266	0.00000	64.39722	52.99417	yes	7.65117	123.36371	divoced	5.90490	6.58794	7.60303	0.62810
5002	5.38080	270-95-3240	19.48503	5.90163	Joel Hayes	8.97639	1.00000	26.91833	78.53541	yes	5.74020	35.61168	separated	5.24006	6.33000	8.22502	0.65752
5003	3.26395	023-72-7784	53.73159	6.68153	Eric Garcia	6.19583	1.00000	42.23189	87.78232	no	6.43536	36.07178	married	5.12921	6.37943	6.58128	0.29285
5004	3.34220	407-66-9023	34.87045	7.65612	Sandra Reyes	7.29698	1.00000	52.43920	45.45311	no	4.65055	55.26559	married	5.06525	4.95684	7.28529	0.70741
5005	5.60682	357-58-7275	57.24085	9.11191	Jessica Sharp	6.79113	0.00000	18.67984	68.85097	no	7.07819	110.62697	single	4.35045	7.19916	7.13834	0.30871
5006	6.85010	665-67-6862	63.32567	7.96815	Thomas Salazar	7.59168	0.00000	37.29032	83.30312	yes	6.19104	77.55880	divoced	5.68595	6.42915	7.26303	0.67533
5007	4.63766	457-27-2509	52.19032	7.32101	Danny Parker	6.99826	1.00000	40.97293	56.82850	no	4.85986	112.51245	divoced	5.14519		7.11983	0.49504
5008	5.34894	137-07-5883	62.93305	3.98728	Sabrina Parker	8.08896	1.00000	57.84462	30.86671	no	8.31933	80.94902	married	6.70855	7.40353	4.22678	0.48486
5009	8.57619	415-82-2221	46.07105	9.51013	Mary Johnson	6.40766	0.00000	46.91739	30.88059	N	8.59950	103.80602	divoced	6.49822	4.95851	6.85240	0.64696
5010	6.61324	770-31-6208	42.50472	9.38975	Michelle Johns	7.32210	0.00000	30.57857	31.62439	Y	4.03551	113.03019	married	7.84492	6.33314	7.34041	1.45823
5011	6.23058	016-14-8207	48.69987	3.24125	Elizabeth Johnson	7.36298	1.00000	44.52152	52.16090	no	7.67736	65.96963	single	6.67703	7.60118	7.28615	0.78744
5012	5.55708	461-08-8103	39.89567	6.91647	Daniel Martin		1.00000	54.00835	57.44368	no	5.05538	110.23634	nop	5.45343	9.58525	6.57428	0.24361
5013	7.79418	122-88-6945	47.72243	7.25908	Jordan Jacobs	6.96614	1.00000	44.21291	26.34671	no	8.35181	50.94691	nop	7.70376	8.27538	5.66034	1.38633
5014	6.08297	049-56-3191	61.06780	7.87383	Zachary Young	6.73724	1.00000	33.82576	85.80008	no	5.92091	117.24094	nop	7.04850	7.14156	8.26464	0.93387
5015	8.88821	503-82-1893	38.51123	7.99283	Jeremy Williams	6.93895	1.00000	65.11012	57.19142	no	7.55084	81.77001	single	6.10756	7.02624	5.71743	0.70050
5016	9.04813	559-59-0699	37.52324	9.61558	Jennifer Wells	8.94865	1.00000	56.79222	45.43997	Y	7.91127	60.82718	single	7.95068	6.34111	7.37713	1.37259
5017	5.97563	598-01-5669	25.86508	7.17129	Leah Griffin MD	6.36660	0.00000	54.05393	84.02962	Y	6.61514	-44.79195	divoced	4.69566	8.12449	7.48093	0.71765
5018	8.63316	499-74-5618	44.99332	8.17577	Michael Santiago	6.17504	1.00000	54.68484	39.34843	no	8.12362	59.64904	single	6.61013	5.24331	7.15485	1.32888
5019	7.09033	487-41-6217	61.27104	10.08734	Angela Hall	6.73264	1.00000	51.00493	78.41241	no	7.07333	100.46992	divoced	8.48980	7.60927	9.16851	2.14322
5020	7.89356	170-74-4272	60.09871	8.42958	Bobby Ryan	5.58135	0.00000	31.71616	9.23551	yes	9.65200	79.11280	married	5.70290	6.33796	6.21790	0.57297
5021	6.68887	031-94-3616	63.40213	4.22825	Jill Wright	8.71113	1.00000	57.52437	24.34479	yes	8.39211	116.49197	married	7.00090	7.31732	7.52830	0.98549
5022	8.63398	251-79-7615	73.48487	8.07170	Denise Harris	6.35687	0.00000	27.74079	78.39003	Y	7.08998	113.68435	single	6.13673	7.15925	7.31574	0.98381
5023	6.56638	564-19-3364	48.28267	10.16179	Kayla Love	7.78331	1.00000	62.35152	62.24676	no	7.57404	129.54301	married	7.86372	6.80427	7.89857	1.28606
5024	6.42360	454-74-7281	51.10774	6.46832	Rhonda Norton	7.65868	1.00000	63.03634	63.89895	Y	5.13785	128.91251	married	6.08559	6.24393	9.18579	0.52481
5025	7.48065	057-08-1880	43.48801	4.21452	Steven Flores	9.17049	1.00000	52.63404	55.06224	yes	7.61662	111.99733	married	6.79029	6.82112	6.28178	0.83992
5026	5.56692	166-71-3274	45.48483	9.65385	Jessica Gibson	5.67723	0.00000	51.40351	86.39091	no	6.53823	102.64495	divoced	5.67827	7.04569	6.31398	0.81209
5027	5.84808	496-62-7605	47.37775	7.42814	Dylan Anderson	7.53605	1.00000	48.34941	56.62475	yes	4.73465	74.10836	married	6.21110	5.40645	7.71134	1.08147
5028	8.31804	378-33-3242	49.59392	7.89002	Dawn Jacobson	6.94550	0.00000	71.37708	27.54555	yes	8.46926	29.84981	married	4.71241	7.10692	7.44561	0.79561
5029	4.54341	858-48-0158	32.96940	10.13961	Shirley Beltran	8.47040	0.00000	57.16253	26.83649	yes	8.64028	38.51519	married	3.90993	9.13118	6.77197	0.51615
